pid,name,user,cpu_percent,memory_mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,System Idle Process,NT AUTHORITY\SYSTEM,1108.4,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14560,ulasupervisor.exe,DESKTOP-4B1OM9L\Gaming,0,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14568,CCXProcess.exe,DESKTOP-4B1OM9L\Gaming,0,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14600,node.exe,DESKTOP-4B1OM9L\Gaming,0,79.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14608,conhost.exe,DESKTOP-4B1OM9L\Gaming,0,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14696,svchost.exe,N/A,0,34.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14772,svchost.exe,N/A,0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14804,cbservice.exe,DESKTOP-4B1OM9L\Gaming,0,30.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14872,AdobeIPCBroker.exe,DESKTOP-4B1OM9L\Gaming,0,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14884,cbservice.exe,DESKTOP-4B1OM9L\Gaming,0,71.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14952,LenovoVantage-(IdeaNotebookAddin).exe,DESKTOP-4B1OM9L\Gaming,0,53.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15076,Adobe Crash Processor.exe,DESKTOP-4B1OM9L\Gaming,0,23.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15292,RuntimeBroker.exe,DESKTOP-4B1OM9L\Gaming,0,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15372,AppVShNotify.exe,N/A,0,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15428,Code.exe,DESKTOP-4B1OM9L\Gaming,0,108.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15440,RuntimeBroker.exe,DESKTOP-4B1OM9L\Gaming,0,10.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15444,smartscreen.exe,DESKTOP-4B1OM9L\Gaming,0,12.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15800,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,99.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15812,WindowsTerminal.exe,DESKTOP-4B1OM9L\Gaming,0,93.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15844,svchost.exe,N/A,0,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16024,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,13.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16052,svchost.exe,N/A,0,17.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16228,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,70.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16300,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,25.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16552,audiodg.exe,N/A,0,20.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16580,LenovoVantage-(GenericTelemetryAddin).exe,N/A,0,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16628,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,283.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16684,MSOSYNC.EXE,DESKTOP-4B1OM9L\Gaming,0,71.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16916,vrol.exe,DESKTOP-4B1OM9L\Gaming,0,38.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17084,svchost.exe,N/A,0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17384,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,164.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17636,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,598.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17984,ApplicationFrameHost.exe,DESKTOP-4B1OM9L\Gaming,0,73.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18160,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,41.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18260,steamwebhelper.exe,DESKTOP-4B1OM9L\Gaming,0,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18384,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,26.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18396,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,59.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18512,svchost.exe,N/A,0,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18632,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,276.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18912,svchost.exe,N/A,0,10.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18992,svchost.exe,DESKTOP-4B1OM9L\Gaming,0,24.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19072,LenovoVantage-(GenericMessagingAddin).exe,DESKTOP-4B1OM9L\Gaming,0,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19280,FileCoAuth.exe,DESKTOP-4B1OM9L\Gaming,0,38.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19412,dllhost.exe,DESKTOP-4B1OM9L\Gaming,0,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19460,svchost.exe,DESKTOP-4B1OM9L\Gaming,0,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19492,ShellHost.exe,DESKTOP-4B1OM9L\Gaming,0,57.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19536,svchost.exe,N/A,0,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19592,LockApp.exe,DESKTOP-4B1OM9L\Gaming,0,103.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19764,Photos.exe,DESKTOP-4B1OM9L\Gaming,0,114.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,108.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19924,svchost.exe,N/A,0,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20688,Code.exe,DESKTOP-4B1OM9L\Gaming,0,134.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20892,svchost.exe,N/A,0,31.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20996,NVIDIA Overlay.exe,DESKTOP-4B1OM9L\Gaming,0,122.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21104,pwsh.exe,DESKTOP-4B1OM9L\Gaming,0,113.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21304,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,230.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21652,Code.exe,DESKTOP-4B1OM9L\Gaming,0,105.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22080,cmd.exe,DESKTOP-4B1OM9L\Gaming,0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23308,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,135.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23660,Code.exe,DESKTOP-4B1OM9L\Gaming,0,173.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23996,SystemSettings.exe,DESKTOP-4B1OM9L\Gaming,0,124.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24008,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,121.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24092,Code.exe,DESKTOP-4B1OM9L\Gaming,0,52.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24168,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,142.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24500,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,164.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24556,conhost.exe,DESKTOP-4B1OM9L\Gaming,0,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25048,NVIDIA Overlay.exe,DESKTOP-4B1OM9L\Gaming,0,32.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25060,msedge.exe,DESKTOP-4B1OM9L\Gaming,0,57.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25236,LenovoVantage-(SettingsWidgetAddin).exe,DESKTOP-4B1OM9L\Gaming,0,47.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25612,ShellExperienceHost.exe,DESKTOP-4B1OM9L\Gaming,0,79.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25788,Copilot.exe,DESKTOP-4B1OM9L\Gaming,0,259.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26760,Code.exe,DESKTOP-4B1OM9L\Gaming,0,171.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26776,AppVShNotify.exe,DESKTOP-4B1OM9L\Gaming,0,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26984,StartMenuExperienceHost.exe,DESKTOP-4B1OM9L\Gaming,0,139.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27168,WmiApSrv.exe,N/A,0,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27424,OpenConsole.exe,DESKTOP-4B1OM9L\Gaming,0,14.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
